mean_packet_size,median_packet_size,std_packet_size,min_packet_size,max_packet_size,packets_per_second,bytes_per_second,mean_iat,std_iat,burstiness,burst_count,burst_duration,upload_bytes,download_bytes,ul_dl_ratio,flow_duration,total_packets,total_bytes,label
1222.9306066680003,1204.1376391278932,335.35709964231734,366.8791820004001,1500.0,376.4976863878296,405776.8185839303,0.001248920759931047,0.00024589490284595596,0.0981545412289441,4,1.8109299784638375,201777.14256396538,3939931,0.08180780793324252,9.709601855974475,3655,3939931,video
829.3698759458279,911.4367971513326,221.57531539070783,248.81096278374835,1244.0548139187417,42.26281245128793,8981.305424144868,0.057911389498788476,0.06299625050531808,2.4312134450124816,4,0.44901862021584904,175783.30502768076,107048,1.202135195479118,11.919010922812758,503,107048,email
154.97056984476583,159.7362871247347,23.241557233546008,64.0,232.45585476714876,11.860312148514017,865.8902577151172,1.1491475756601996,0.17268653662858888,0.19023496711984178,0,0.09652543961940974,9042.00179017572,8861,0.9915340391649832,10.234476154048341,121,8861,icmp
615.5584811749052,562.3402262786334,226.41041263542513,184.66754435247154,923.3377217623578,10.986269457449588,29395.05908611151,0.034994606468537,0.03834701827289183,0.5837229855135204,1,0.590560671356207,293860.669321351,342167,0.7641233574305772,11.640299513264805,127,342167,email
602.7476023676822,583.7907213115013,64.46587220247795,180.82428071030466,904.1214035515234,12.453672911023869,38512.06403784306,0.009054657585240128,0.019725185204914134,2.2498625244311015,8,1.2338475859814244,299410.712200566,391410,1.475407496856635,10.163332795105113,126,391410,email
881.4790470873847,969.3590366589982,95.96614214796423,264.4437141262154,1322.218570631077,93.29343740998354,20148.36848592436,0.011784969007003196,0.017377801630860668,1.3152858200600066,6,0.7544008621788287,45808.79862111856,165869,0.32154125807268474,8.232408324798524,768,165869,web
194.55313851120707,211.14718110390618,43.6124989375849,64.0,291.8297077668106,55.47498471456598,8395.086605442046,0.01910140932038367,0.0059497656031568275,0.140661479781754,1,0.25406511264136333,64672.656508647095,77548,0.9077079271645687,9.237383418538776,512,77548,voip
1058.9386769936846,1037.0142822270452,382.0273059508174,317.68160309810537,1500.0,12.507869287062807,29405.22612302287,0.07683995836784982,0.058904274578143914,0.7648984074615202,4,0.0685128286092711,355605.5650259798,295616,1.8668244181474964,10.05321185180295,125,295616,email
195.87163703371942,212.03111779188896,65.57640649048116,64.0,293.8074555505791,47.61878432111913,10273.184608804217,0.01968798182993138,0.0009162213921022606,0.1802628086880575,1,1.8000179696548235,100070.03711391216,91938,1.0532190049798618,8.949376527994623,426,91938,voip
290.75624991029196,306.7091005367543,34.82089282245294,87.22687497308759,436.13437486543796,27.158353239136623,38398.80744137388,0.0628125555521993,0.11941637875340172,1.379456564030106,3,1.7690365512868143,428752.5292921744,391245,1.1113243211775459,10.188991572414782,276,391245,email
1079.9239349106497,1008.6033330746824,371.3489298538663,323.9771804731949,1500.0,381.10959265776114,430590.1095818361,0.0003484367652264323,0.00010722730483527675,0.30715171522831397,3,1.5857938943757133,264127.85363203613,4375926,0.06522073021714275,10.162626670654959,3873,4375926,video
1099.5292121109492,1065.4430097158793,273.53809488099375,329.85876363328475,1500.0,55.71572011664559,100.0,0.0006799777380421569,0.001603676778916757,2.1971410705950274,2,0.7104583802301676,1005.9025690940899,1002,1.9641181624585804,10.027566616130873,558,1002,email
116.55895396773097,118.59588297136007,36.49115622809876,64.0,174.83843095159645,14.352904031124353,1675.3175466429598,0.5093560800760538,0.1752509775591338,0.12515092162632202,0,0.6878224677175022,17519.350442522278,18456,1.0509323457426856,11.016594162219487,158,18456,icmp
491.65032199818825,536.0921741985389,122.04579638094005,147.49509659945647,737.4754829972824,1.0,1224.3300564653618,0.04788221473853038,0.2731568409398351,2.9605201638406133,1,0.5191887243281978,20078.36618658812,11251,1.5709127346671947,9.189629467655227,9,11251,email
1263.4956726313653,1222.5392704522321,434.7703015356747,379.04870178940956,1500.0,384.74791539958727,409095.77096859756,0.0012283034457003072,0.0001713262537848837,0.14011671268326606,3,0.7236795723267844,69162.35150761346,3290275,0.05679745137662264,8.042800032078102,3094,3290275,video
592.9748066888698,622.0568818193151,160.89400836409945,177.89244200666093,889.4622100333047,112.1504100718881,57376.91557650284,0.02012522265926062,0.015196206531958044,2.061691916465729,9,1.0102637469783091,292833.8507313523,642787,0.2775613889426554,11.202891799756335,1256,642787,web
179.19170027073346,196.39700554926708,32.15930221918614,64.0,268.7875504061002,50.54723699934962,9618.563550169776,0.0184675049191016,0.0005275988774372854,0.09008062609799854,1,0.013923850386799774,102374.51197085035,111409,0.8922285012381909,11.582769761631399,585,111409,voip
224.00068232502701,232.49256757757752,38.8503641333624,67.2002046975081,336.0010234875405,50.59909512156811,12862.604631707518,0.028657496368416708,0.0026259795899936855,0.17429822094507474,0,0.8623839972460638,136465.51031449347,135285,0.8402798420583184,10.51772436904037,532,135285,voip
1447.8746146501287,1367.7239422748992,268.3806807705197,434.3623843950386,1500.0,19.556747876147092,42041.67608997422,0.0001,0.00015933731927792935,3.0819103877378233,4,0.04768388084423547,1198615.358947841,421759,1.3274671600797991,10.031940937760591,196,421759,email
569.075042132991,605.2324446717952,58.91894842044101,170.7225126398973,853.6125631994865,100.37461206432613,90151.39578401145,0.010931666366553365,0.016937480122848046,2.396940981028412,13,1.5395305749190165,76273.71208396844,748110,0.3838658217761038,8.29837964725468,832,748110,web
164.70023992089827,175.6824992934535,32.37124056366824,64.0,247.0503598813474,51.09215688614164,8827.090993507087,0.020033223147981786,0.0017377898548738958,0.06343098078030177,1,0.1809644132976349,254651.68064347233,95037,1.0021998591829937,10.766613264182368,550,95037,voip
985.9944832500785,889.8317714964154,262.88135105356037,295.79834497502355,1478.9917248751176,427.32444407524076,442211.17129060917,0.002268420721061944,0.00032879548799568943,0.33466800844355366,3,1.9615460074125517,171502.05948925565,4756325,0.0567607271098135,10.755779785390995,4596,4756325,video
521.9104874242167,524.4266830115491,105.24626554824954,156.57314622726503,782.8657311363252,127.7818906198913,54355.9201615076,0.02385484009841323,0.011895180266402903,1.9622920851199142,8,0.8936747451670497,69658.68864132154,543314,0.01,9.995492871757552,1277,543314,web
114.1023357271455,102.95900779592924,14.327970113143204,64.0,171.15350359071826,12.936149306901646,100.0,1.7152815483791077,0.15284348696323752,0.444388681168245,0,1.3006173601527755,1207.712392906508,1153,0.9811948165696208,11.535685940437899,149,1153,icmp
128.10926387159958,125.64037811682849,48.224585127424945,64.0,192.16389580739937,51.578648649931374,10686.165545864089,0.016962640882220922,0.0014816259773178045,0.1434831096856228,0,1.5963908719488817,95450.32406342974,114658,0.8486166707987302,10.729616261644193,553,114658,voip
1887.7678460906257,1916.6577850140254,349.30198954361316,566.3303538271877,1500.0,490.3177834176713,434538.39688652335,0.0019745803394376677,0.0003745856900383496,0.3896361425517383,2,0.00021759256686904038,260678.4790987617,4906798,0.0761174565242054,11.291978118266892,5536,4906798,video
939.076483126755,864.1089450369619,181.34442962430504,281.7229449380265,1408.6147246901323,39.143392117849466,24031.004469959116,0.039149121999494774,0.12047082484908607,2.3116583980961045,3,0.7336293773372939,238270.78895037304,248978,1.9545131351603082,10.36072742684501,405,248978,email
1299.557811552813,1418.6085138438705,509.21922150998194,389.86734346584393,1500.0,240.20266456881123,438144.3906525698,0.002684393737588622,0.000673796473498701,0.49278125513531285,1,0.22697573010264827,110269.70406375415,4202436,0.09171370891299814,9.591442350210908,2303,4202436,video
1685.569356309308,1841.293074331833,297.6489519137135,505.67080689279237,1500.0,10.271471989924468,100.0,0.008567941473671833,0.020999993220417467,1.8388161319165266,5,0.2803623654332441,1287.3280084876924,1056,1.7950365598871854,10.569285469767873,108,1056,email
1301.4182902950113,1184.482075698137,292.151501770902,390.42548708850336,1500.0,452.04742302597606,682123.0951634472,0.002735312226348993,0.00025663347509778504,0.24861168187660132,1,1.666824016457148,451998.68670108466,7583239,0.0919059235586139,11.117112918878995,5025,7583239,video
191.6838612168284,197.60405716758999,55.94578403900651,64.0,287.5257918252426,51.32535140875671,9288.041202789682,0.019541624529913676,0.002143348183155016,0.04204796193222324,1,0.36229935141304814,83514.63959291112,81678,1.047280358526488,8.793970128753003,451,81678,voip
552.779374477497,510.0831973598967,87.41576869401013,165.8338123432491,829.1690617162454,180.22143806973918,41752.50097145936,0.005128814896587128,0.008576774008228169,0.6852738703817325,9,1.2787324838977496,237110.00113544444,431125,1.7186201610350729,10.325737507307418,1860,431125,web
1084.9009209837934,1112.542398828194,200.76829838143456,325.47027629513804,1500.0,305.9039746685254,537319.4253399606,0.0033700621548264672,0.0004711562228117481,0.2108177289014937,0,0.6643756975866935,323061.40552844456,5087184,0.04376028177992553,9.467710229624847,2896,5087184,video
795.2890456920182,718.1252961649728,142.89228089202226,238.58671370760547,1192.9335685380274,68.09943846055242,77055.69913969998,0.012384750913393874,0.008133482298969933,1.608382595479889,9,1.1421441702569848,655903.6545002586,760170,0.05483155857198052,9.865203485645209,671,760170,web
859.7717042240631,812.4128147129468,284.783333232865,257.9315112672189,1289.6575563360948,123.98061877690955,69088.40970556243,0.0058667317569313,0.008009878996855978,2.272291803040254,9,1.125804578337783,72642.49219707488,575360,0.20584274258876933,8.327888236822806,1032,575360,web
1007.4838426153631,1036.3738442647953,136.98142931306887,302.24515278460893,1500.0,52.398308544775304,25427.591685359217,0.03829950309684962,0.04131995056691287,2.5771368264937493,1,1.8628694474131136,479433.5807838493,269766,2.221485554783011,10.60919134792201,555,269766,email
208.87185375042424,220.19551109251586,55.02589895179265,64.0,313.3077806256364,20.939728752977114,8572.527405446432,0.020155989576610363,0.00260677532143113,0.11630680481773718,0,1.2963343669577212,88963.72576090238,99566,1.0638165322748065,11.614618788113802,243,99566,voip
574.8414295582407,568.489291929165,145.49086686724883,172.4524288674722,862.2621443373612,67.91851418712318,50860.769903988374,0.034597950587228664,0.06681849958967427,2.104880547353236,4,0.7239600287825569,917650.4355807788,467130,1.454345983766945,9.184487348259996,623,467130,email
1530.5359412029215,1666.9419948275101,524.2307312853659,459.16078236087645,1500.0,73.20598606499253,61196.37128760599,0.012928053680083696,0.020399602707262012,1.368277157399868,5,1.5491273505777454,294919.96810217365,626312,0.4850244071403426,10.234475108718357,749,626312,web
129.0686051949848,122.99569844543488,46.33968939373849,64.0,193.6029077924772,10.834635397702206,438.9812155792199,0.04854679985462984,0.004410453207824115,0.0,0,0.5668027489303742,5056.891029621671,5043,1.069806767795679,11.488454090999818,124,5043,icmp
596.4208343416026,564.5796395158932,136.5533642677632,178.92625030248078,894.6312515124039,69.01035004983143,99378.33080640186,0.0001,0.00012729474606177515,1.805834128471476,8,0.0973428191662502,92152.14975864731,889322,0.7317617663142898,8.948857196828195,617,889322,web
456.0850690843044,467.64775525754237,159.16322990427105,136.8255207252913,684.1276036264566,12.28822538390181,47513.01703634353,0.06780364681466247,0.09544098834136122,1.3254439220053365,0,1.506876185517113,754651.185475261,464495,0.5999616666954424,9.776179670849874,120,464495,email
412.2902106687456,450.5137690235328,61.11552265057068,123.68706320062367,618.4353160031184,31.653681746568097,70256.17777842005,0.003968113183631489,0.007014941482541432,1.1759311987890424,15,0.6920315278718692,272791.5002518412,700720,0.01,9.97379000145747,315,700720,web
537.58146463775,524.5605069074152,149.74095723995578,161.274439391325,806.372196956625,152.03611854867628,89993.20160289668,0.0038941383182664845,0.006022766935193948,0.920769058301947,5,1.2920893968418812,575501.3340967015,872170,0.17219142499430246,9.691517210232893,1473,872170,web
1193.4236053462557,1163.6963448212932,326.83851510366435,358.0270816038767,1500.0,449.03723043796793,485151.125215436,0.002669235315991344,0.0006831137206187635,0.31699478275295306,1,0.7692573648991408,374983.3950201302,4413905,0.04123826051890782,9.098001964356705,4085,4413905,video
113.65346227061603,104.76567122365432,39.24605562212924,64.0,170.48019340592404,20.268055249996628,278.9715428962197,0.7976385251343092,0.19314464915521387,0.25566624374394875,0,0.21431431728191797,2618.385745220066,2629,0.9626495553120041,9.425839490304304,191,2629,icmp
92.37224323235625,94.92003315933056,24.634916146860174,64.0,138.55836484853438,14.672319622345356,811.725008802404,0.867088643098264,0.16603036667218482,0.34399442650509066,1,1.1524424648317813,8011.297764014591,8100,0.95332811919299,9.97978256751813,146,8100,icmp
1147.2053356763238,1229.8164614088478,239.56925158587558,344.16160070289715,1500.0,372.877353927955,584193.8410239337,0.002007410042711422,0.0006244948181772327,0.17560088377984112,3,1.7605650443289973,469602.9740560223,5305202,0.042123471625101896,9.081236715485716,3386,5305202,video
972.2418045198594,1042.1341336709256,251.64087308621055,291.67254135595783,1458.3627067797893,546.8980671784016,455998.7537301956,0.003647967554188225,0.001048764584021413,0.3920387122043189,2,0.4855330101064803,243745.06720918952,5370456,0.03695961326872632,11.777349104636302,6441,5370456,video
471.6578496555286,429.9690106086011,55.61851586474826,141.49735489665858,707.486774483293,54.54534748729546,37010.499975946244,0.04052850694049738,0.07723195821462776,2.040108738566204,4,1.7358644534806564,142036.0322636723,336724,1.7309409001417961,9.098090494725975,496,336724,email
708.4165726807336,720.0996553968388,124.9097767890905,212.52497180422006,1062.6248590211003,33.02495854173068,28451.20333325712,0.0030478051871210814,0.001713380057760393,1.44242012293406,8,1.5450159194251742,145383.84354942874,281929,0.26476668893793975,9.90922626376977,327,281929,web
895.2352259399637,860.0835712676615,122.23295520997704,268.5705677819891,1342.8528389099456,12.661124578330671,31222.333137108733,0.024754114723150235,0.07582951322843051,1.2412880251823277,6,0.1661346670553061,377683.98239881237,306574,0.8995909806595841,9.819065080061323,124,306574,email
120.14474354051062,116.63670041912096,36.62483065170603,64.0,180.21711531076593,12.048980181237958,1503.869964838343,0.7081646122822336,0.061566670242930555,0.046419090700613064,0,1.607398315756077,16000.412423550271,15353,1.0312779258864455,10.209255125170435,123,15353,icmp
422.02821964237705,437.2660156645681,155.52865103064235,126.60846589271311,633.0423294635656,104.46525650099981,33722.843745007536,0.014938068867480796,0.018199625986147657,1.1012186378988016,4,1.6314934125684217,196489.45239482142,374931,0.4995207867589139,11.11802019816548,1161,374931,web
169.8116062647446,170.47302023568395,53.5160840666359,64.0,254.7174093971169,48.911328890274596,8555.28711684077,0.016480911063413324,0.0019790362670534184,0.10965064500957847,1,0.9549471242496634,67904.12468095172,78934,0.8245391556285765,9.226446980152945,451,78934,voip
1394.9967529316357,1269.5461854830885,282.31749763257994,418.4990258794907,1500.0,403.1130565521168,474292.5975970203,0.0008691622068874379,0.00016788847045705004,0.3513629078732333,2,0.09455892831468526,404285.63772267854,4719632,0.048743483653493964,9.950888324542607,4011,4719632,video
610.6840229437946,630.2482523281398,170.73569669237514,183.20520688313837,916.0260344156919,97.60868550041427,35663.40190837233,0.007916793941342648,0.013916489202603058,1.0948309089034105,10,0.8809817502701567,122226.43390618426,350858,0.4695666523770606,9.838046000264946,960,350858,web
403.95693835318866,443.31204205760804,112.22417857723308,121.1870815059566,605.935407529783,73.82997928535858,48524.89332550174,0.008119309084669504,0.01422997420902644,1.87241895959462,4,0.15094107582859073,92070.94408794325,490282,0.5460804310586117,10.103725148946783,745,490282,web
500.43973234852376,455.9425664474479,199.84146692098918,150.13191970455713,750.6595985227857,97.79568198280234,62001.681652067964,0.004039374209076171,0.006273820633292146,1.046879925783102,13,1.7407257062573327,270232.91474552214,722620,0.4253945056607719,11.654845847252693,1139,722620,web
691.3515550467625,627.2998572688051,109.23468924205395,207.40546651402875,1037.0273325701437,13.508385548669832,13024.152880844536,0.04358705763723344,0.062374680873203574,2.6030730601957264,4,0.19511509067992372,144926.81845737275,116826,1.384850990132973,8.969968549309115,121,116826,email
1063.9225326598398,970.3225144570877,169.48424835501135,319.17675979795195,1500.0,391.5054455501939,467949.6864183991,0.0024599261254528823,0.0012798183405511936,0.10998931779858162,2,1.8331609327535032,161138.07036395711,3995343,0.07034973970625248,8.53797678132693,3342,3995343,video
77.42169873640313,80.2363963122691,20.905945049610114,64.0,116.1325481046047,6.755272743224081,882.6001972875199,1.5688802997923594,0.14142543425920603,0.19990949327789487,0,0.3432941775113474,20043.173457973142,7162,1.0149132165798582,8.115314684234482,54,7162,icmp
1178.7325700757947,1258.3464562906165,402.7943992686649,353.6197710227384,1500.0,12.590828359101081,53315.697849584154,0.021638428437453117,0.04414331199924317,1.9295694283900615,3,1.0199364433867708,1390106.128019459,443705,1.836950747345447,8.322224181121626,104,443705,email
784.9308001661582,808.7080959705299,101.59614553988001,235.47924004984745,1177.3962002492372,102.62396288297793,45991.5272233404,0.026825357589899845,0.03767621468465063,1.142694090163866,11,1.2371966290467618,203694.049659031,551291,0.5342498416809551,11.986811802696124,1230,551291,web
588.9089905421863,638.4792142874575,69.44827378345198,176.67269716265588,883.3634858132795,18.843492391913635,41711.62820573531,0.027424783593711012,0.0697187431030809,3.4283185024245966,7,1.7111725071065846,784211.6854897011,373320,0.9262857361326088,8.950040777544414,168,373320,email
1005.5237504041506,1042.9174093128186,115.79742775582358,301.6571251212452,1500.0,438.2023469813436,534278.6342924667,0.0047714659418056325,0.0014763153044213104,0.419895395461994,2,0.5009418176879434,317043.6327894841,4671436,0.054103027018176035,8.743446309298353,3831,4671436,video
183.2405903430372,166.86401973445004,48.19186285642894,64.0,274.86088551455583,49.61423452569458,10160.313385104399,0.021708748008589386,0.004153555595440653,0.16715580192220114,0,1.4390354437001325,98459.1684724925,115219,0.9151003825907255,11.340185411089248,562,115219,voip
541.1507561469779,498.9498443041578,173.8475005604649,162.34522684409336,811.7261342204667,87.27989805349635,59345.11732994615,0.015677348099904998,0.02596631046979234,1.8176828699500835,8,1.141361674105779,121211.72426899345,554050,0.18401339321674298,9.33607109315546,814,554050,web
213.2237132331864,199.42795404850312,57.753498688240846,64.0,319.83556984977963,49.142298019612056,11467.658442670749,0.01708385113379622,0.0019135593012775628,0.03365179447194917,0,1.5224700916225697,91002.16951774564,99933,0.8759280740489287,8.714405155024878,428,99933,voip
549.9905254926599,557.522443335535,173.47854464716318,164.99715764779796,824.9857882389899,80.67765726209984,23548.931025162387,0.006627137215491083,0.007031846446850344,1.6852548600216408,10,0.5140127622348758,190815.3924246966,280581,0.6698055126807382,11.914813176580147,961,280581,web
447.47438582645754,447.5223821672405,145.54189298218756,134.24231574793725,671.2115787396863,50.295140863552106,63080.36877864791,0.0011030071747608425,0.0021526703551447215,1.4893326889088752,8,0.2744318478118133,408023.9641485142,727768,0.11795832954182123,11.53716612482787,580,727768,web
433.5868097009662,416.5137842248896,103.76292060033414,130.07604291028986,650.3802145514494,61.65039146470248,47832.270936246045,0.0008380805395503069,0.001035710752625397,1.5871370596945813,1,0.8690498547999344,88689.23674872787,477308,0.2614845405432844,9.978792389697881,615,477308,web
865.3298554197698,927.394808190222,104.37023391747685,259.59895662593095,1297.9947831296547,6.185670478405253,6113.4484081288465,0.023295156831254764,0.02199934898514235,1.6272128425986656,0,0.09196153259752116,99849.32849358478,64161,1.5303689754398015,10.495078752426442,64,64161,email
86.02397441254492,85.11411367260766,21.5097501179095,64.0,129.03596161881737,4.9683787440445455,1810.1125089120433,1.2571912381340178,0.3097525228496977,0.08969485086336884,0,1.7861109773760786,15895.440099193696,16459,0.9723570157176646,9.092935866851267,45,16459,icmp
97.37423185803192,88.24365034699412,11.334235424140891,64.0,146.06134778704788,10.525341240638177,3335.5515285183724,0.8018188062143607,0.30242994177158244,0.31886152161242864,0,0.16192219311763179,39240.37218794526,40003,1.1134509509954218,11.99295862386721,126,40003,icmp
129.45245282515143,120.76337884982507,25.547250594222895,64.0,194.17867923772712,10.548335230192531,402.98329359381546,0.8349724883251786,0.10917169117601493,0.3157487741630804,1,1.2995259552429228,3503.0625616812895,3774,0.9870150368556421,9.366665179610493,98,3774,icmp
509.4307620406314,476.92968117124457,62.31679413370691,152.8292286121894,764.1461430609471,18.98520170763025,3581.3911617126505,0.009507890526714163,0.025998604970805222,1.3735180289348525,5,1.5363367816805547,52656.883240128125,33406,2.5392123056029083,9.327830754226467,177,33406,email
1270.6281741620285,1305.0660054122297,179.55985466316346,381.18845224860854,1500.0,411.9873931189824,469607.8540713157,0.0024908740065273712,0.0009694263014433987,0.5307509119286861,1,1.5533232762448077,201548.6150530078,4124826,0.06146009388986224,8.783556158320033,3618,4124826,video
413.11028362775005,454.1486148523675,90.66681730918425,123.93308508832502,619.6654254416251,71.2840760496518,17755.27582243889,0.01892199062139835,0.029377367315007855,1.3693323521768888,13,0.460478775775079,83021.4657700083,164520,0.3173756196261823,9.265989097366266,660,164520,web
600.0835250891015,571.7562562573579,66.99695399088887,180.02505752673045,900.1252876336523,115.51532455455222,60244.08476842154,0.001708897529058397,0.0032758315759057388,1.7142143904284906,10,0.05550589716694998,230199.06126293412,617046,0.22935717489123963,10.242441171268732,1183,617046,web
1319.157396492678,1324.9881471738347,523.4193624608879,395.74721894780333,1500.0,17.103408634108067,1497.4654795202441,0.01895594085069001,0.048605789216635026,2.792951743570401,1,1.6266374064793896,16605.977738035006,12565,1.632974799258209,8.391377603956668,143,12565,email
94.5268613485471,94.42937726430908,23.046940094580645,64.0,141.79029202282067,14.997263225417738,1882.2306996573452,1.2122760218071778,0.3432033566114465,0.21562371591869878,0,0.33872961857587214,18509.074376648572,19978,0.8297573113847441,10.614264808732607,159,19978,icmp
91.04542748871697,92.03409494160387,33.94318877156028,64.0,136.56814123307544,19.33414493596021,301.8944556681264,2.957910287908953,0.7721075645569815,0.26739600450020157,0,0.537688403250157,2948.845129810001,2971,1.0637719624617903,9.84195423431101,190,2971,icmp
139.052876024675,126.83340728619811,45.30046094581211,64.0,208.57931403701247,16.21093739858939,1284.117541126251,1.2538649037313672,0.21362106950027637,0.19091167765819544,0,0.17211803890289756,13442.891528361266,13305,0.9653442912629567,10.361240744262869,167,13305,icmp
1142.7298253434233,1128.6909987070835,190.66994585793515,342.81894760302697,1500.0,427.26331264016846,311401.00328101474,0.001900158925006704,0.000681472852105692,0.25796304099956113,2,0.7508884905033142,82639.2927836979,2492690,0.06574368201225902,8.004761868249386,3420,2492690,video
173.16868059865797,189.9427088941145,53.20265454729997,64.0,259.75302089798697,47.82601132592044,10475.319198403497,0.021248435706283667,0.0007096051085029808,0.11809088115190206,3,0.24480084407048275,130462.42194336443,121478,2.017598372339853,11.596664955137397,554,121478,voip
147.28671768411715,158.59653693067813,32.787132668351575,64.0,220.93007652617572,51.5557731570398,9194.352226325767,0.022754478421908513,0.0012115989597464162,0.17268122577523454,0,1.9858144653719423,91071.45644498043,102229,0.9530764316671317,11.118744584936682,573,102229,voip
986.5336021979382,921.7874364476514,312.8469204844037,295.96008065938145,1479.8004032969072,40.33230962445651,20723.2008538722,0.08141682668805565,0.14161158248973357,1.4895066330337994,1,0.3620639283948248,557274.7142757801,238547,1.2542559178635377,11.511110764946482,464,238547,email
100.6773704973597,93.34046501086914,35.74181256978637,64.0,151.01605574603957,7.265458202153652,981.2263346385862,0.700678254212203,0.10876232634656192,0.22642430662491964,0,1.1105936073528673,12093.70504719973,10971,1.326143606878683,11.18112576240657,81,10971,icmp
596.1544046293069,566.7609076555477,79.50698778412212,178.84632138879206,894.2316069439603,67.98863752591873,200221.08325108566,0.020864191177736614,0.032293438291990564,1.6602630802843819,2,0.2664525983625763,1292023.5685255625,2061635,0.4409441136349414,10.296796271184567,700,2061635,web
1201.0827685087766,1124.476908763263,216.06312385310252,360.32483055263293,1500.0,513.0010455968804,487715.97422639694,0.0031361501598460777,0.0010374631102764962,0.49488435233481487,3,0.5311038643952832,372269.8081318224,4096996,0.045433126327136863,8.400373434637629,4309,4096996,video
